id,subCategory,articleType
52921,Saree,Dresses
45996,Saree,Dresses
5951,Topwear,Shirts
11048,Topwear,Shirts
48487,Topwear,Tops
19641,Topwear,Long Sleeve
16609,Bottomwear,Trousers
43639,Topwear,Tops
6982,Bottomwear,Trousers
19473,Topwear,Long Sleeve
8818,Topwear,Shirts
20159,Topwear,Shirts
39074,Topwear,Shirts
14996,Topwear,Long Sleeve
26068,Topwear,Shirts
29020,Bottomwear,Trousers
39080,Bottomwear,Shorts
37926,Topwear,Tops
9566,Topwear,Shirts
17945,Bottomwear,Trousers
29676,Bottomwear,Trousers
17179,Topwear,Shirts
53807,Loungewear and Nightwear,Trousers
45962,Topwear,Tops
9754,Bottomwear,Trousers
48473,Dress,Dresses
16299,Topwear,Shirts
27182,Bottomwear,Trousers
26050,Topwear,Shirts
12265,Topwear,Shirts
30909,Topwear,Tops
34595,Topwear,Tops
47067,Bottomwear,Trousers
35447,Topwear,Tops
15040,Topwear,Long Sleeve
40070,Bottomwear,Shorts
55790,Loungewear and Nightwear,Dresses
46387,Bottomwear,Shorts
53003,Saree,Dresses
15616,Topwear,Long Sleeve
21423,Topwear,Tops
54226,Bottomwear,Trousers
23146,Topwear,Long Sleeve
37774,Topwear,Shirts
11084,Topwear,Shirts
52125,Dress,Dresses
11242,Bottomwear,Trousers
52919,Saree,Dresses
31645,Topwear,Shirts
8478,Topwear,Long Sleeve
13515,Bottomwear,Skirts
30797,Topwear,Shirts
16067,Bottomwear,Trousers
19813,Topwear,Long Sleeve
50672,Loungewear and Nightwear,Trousers
9798,Topwear,Shirts
51592,Bottomwear,Trousers
34105,Bottomwear,Shorts
37780,Topwear,Shirts
5969,Topwear,Shirts
41700,Bottomwear,Shorts
11070,Topwear,Shirts
13343,Bottomwear,Shorts
27176,Topwear,Shirts
19679,Topwear,Tops
50024,Bottomwear,Trousers
26898,Topwear,Tops
7266,Bottomwear,Trousers
22404,Topwear,Shirts
20353,Bottomwear,Trousers
11414,Topwear,Shirts
33744,Topwear,Tops
20161,Topwear,Shirts
59995,Dress,Dresses
40084,Bottomwear,Shorts
57033,Topwear,Shirts
31221,Bottomwear,Shorts
16403,Topwear,Shirts
8820,Topwear,Shirts
7054,Topwear,Shirts
48474,Dress,Dresses
15629,Topwear,Long Sleeve
45965,Topwear,Tops
11289,Bottomwear,Trousers
38155,Topwear,Long Sleeve
14991,Topwear,Long Sleeve
18760,Topwear,Shirts
47058,Bottomwear,Trousers
22609,Topwear,Long Sleeve
33549,Topwear,Shirts
36209,Topwear,Long Sleeve
44629,Bottomwear,Trousers
39241,Loungewear and Nightwear,Dresses
27149,Topwear,Shirts
19646,Topwear,Tops
5956,Topwear,Shirts
4884,Topwear,Tops
31448,Bottomwear,Shorts
48480,Dress,Dresses
8447,Topwear,Tops
49760,Bottomwear,Trousers
9595,Topwear,Shirts
16058,Bottomwear,Trousers
29685,Bottomwear,Trousers
45991,Saree,Dresses
52926,Saree,Dresses
5018,Bottomwear,Shorts
34048,Topwear,Shirts
54991,Topwear,Tops
16916,Topwear,Long Sleeve
13458,Topwear,Shirts
44931,Bottomwear,Trousers
25906,Bottomwear,Trousers
13800,Topwear,Long Sleeve
9083,Bottomwear,Trousers
27209,Topwear,Shirts
8151,Topwear,Shirts
50955,Bottomwear,Trousers
19734,Topwear,Shirts
9077,Bottomwear,Trousers
26921,Topwear,Tops
9245,Topwear,Shirts
8397,Bottomwear,Shorts
12328,Topwear,Shirts
4902,Topwear,Tops
58794,Topwear,Shirts
59646,Saree,Dresses
48506,Topwear,Tops
9621,Topwear,Shirts
51619,Bottomwear,Trousers
18878,Topwear,Shirts
14689,Bottomwear,Trousers
22576,Topwear,Shirts
7314,Topwear,Tops
13231,Bottomwear,Shorts
27004,Bottomwear,Trousers
31161,Topwear,Tops
20221,Topwear,Long Sleeve
11754,Topwear,Shirts
57141,Bottomwear,Trousers
9880,Topwear,Shirts
7126,Bottomwear,Trousers
8952,Bottomwear,Trousers
19539,Topwear,Long Sleeve
33060,Topwear,Shirts
11330,Bottomwear,Trousers
14642,Topwear,Shirts
19961,Topwear,Long Sleeve
7542,Bottomwear,Shorts
16929,Topwear,Long Sleeve
43317,Dress,Dresses
16327,Topwear,Shirts
8738,Topwear,Shirts
54192,Bottomwear,Trousers
11102,Topwear,Shirts
32380,Topwear,Tops
5027,Bottomwear,Trousers
23206,Topwear,Shirts
42231,Topwear,Tops
30611,Topwear,Long Sleeve
51414,Topwear,Shirts
17201,Topwear,Long Sleeve
23034,Topwear,Shirts
42003,Bottomwear,Shorts
10818,Topwear,Shirts
23450,Bottomwear,Trousers
26122,Topwear,Shirts
10440,Topwear,Shirts
15132,Bottomwear,Trousers
59813,Bottomwear,Trousers
10672,Topwear,Tops
21135,Topwear,Long Sleeve
57989,Dress,Dresses
9874,Topwear,Long Sleeve
26310,Bottomwear,Shorts
3912,Bottomwear,Shorts
42209,Dress,Dresses
19191,Topwear,Shirts
4905,Topwear,Tops
10820,Topwear,Shirts
58793,Topwear,Shirts
59641,Saree,Dresses
48501,Topwear,Tops
10478,Topwear,Shirts
9242,Topwear,Shirts
9070,Topwear,Shirts
15338,Bottomwear,Shorts
20219,Topwear,Long Sleeve
50952,Bottomwear,Trousers
43579,Topwear,Tops
19733,Topwear,Shirts
16549,Topwear,Shirts
46239,Topwear,Shirts
9084,Bottomwear,Trousers
8156,Topwear,Shirts
19959,Topwear,Long Sleeve
16911,Topwear,Long Sleeve
33058,Topwear,Shirts
11308,Bottomwear,Trousers
25901,Bottomwear,Trousers
39750,Bottomwear,Shorts
43921,Topwear,Tops
59814,Bottomwear,Trousers
10675,Topwear,Tops
21132,Topwear,Tops
38823,Topwear,Shirts
6007,Topwear,Shirts
23665,Bottomwear,Trousers
48368,Topwear,Shirts
26317,Bottomwear,Trousers
23457,Bottomwear,Trousers
26919,Topwear,Tops
22585,Bottomwear,Trousers
26125,Topwear,Shirts
37265,Topwear,Tops
7783,Bottomwear,Trousers
51413,Topwear,Shirts
23033,Topwear,Shirts
3323,Topwear,Long Sleeve
42004,Bottomwear,Shorts
9619,Topwear,Shirts
10023,Bottomwear,Trousers
52898,Saree,Dresses
23201,Topwear,Shirts
42236,Topwear,Tops
30616,Bottomwear,Trousers
32387,Topwear,Long Sleeve
11105,Topwear,Shirts
5020,Topwear,Shirts
36727,Topwear,Tops
33067,Topwear,Shirts
14645,Topwear,Shirts
26787,Topwear,Shirts
13460,Topwear,Shirts
43310,Bottomwear,Shorts
11753,Topwear,Tops
57146,Topwear,Tops
52434,Loungewear and Nightwear,Dresses
20014,Topwear,Tops
8955,Bottomwear,Trousers
27231,Bottomwear,Skirts
7313,Topwear,Tops
22571,Topwear,Shirts
27003,Bottomwear,Trousers
13236,Bottomwear,Shorts
31166,Bottomwear,Shorts
5444,Topwear,Tops
20226,Topwear,Long Sleeve
26910,Topwear,Tops
12319,Topwear,Shirts
18623,Topwear,Long Sleeve
40930,Bottomwear,Trousers
56855,Topwear,Shirts
12917,Topwear,Long Sleeve
8194,Topwear,Shirts
48361,Topwear,Shirts
52891,Saree,Dresses
59445,Topwear,Shirts
9422,Topwear,Shirts
9610,Topwear,Shirts
39792,Bottomwear,Trousers
4933,Dress,Dresses
15558,Topwear,Shirts
10816,Topwear,Shirts
58563,Topwear,Shirts
16927,Topwear,Long Sleeve
43917,Bottomwear,Trousers
8736,Topwear,Shirts
22578,Topwear,Shirts
19705,Topwear,Shirts
39130,Bottomwear,Trousers
57973,Saree,Dresses
7128,Bottomwear,Trousers
13831,Topwear,Long Sleeve
8160,Topwear,Shirts
19537,Topwear,Long Sleeve
48395,Bottomwear,Trousers
33297,Topwear,Shirts
59648,Saree,Dresses
51425,Topwear,Shirts
48508,Topwear,Tops
30412,Bottomwear,Trousers
51617,Bottomwear,Trousers
42200,Topwear,Tops
19198,Topwear,Shirts
29369,Topwear,Shirts
9079,Bottomwear,Shorts
40133,Topwear,Shirts
38815,Topwear,Tops
15331,Bottomwear,Shorts
12326,Topwear,Shirts
26113,Topwear,Shirts
43584,Topwear,Tops
16540,Topwear,Shirts
27207,Bottomwear,Shorts
57170,Topwear,Tops
20022,Topwear,Shirts
52402,Loungewear and Nightwear,Dresses
10485,Bottomwear,Trousers
14025,Bottomwear,Shorts
20210,Topwear,Long Sleeve
46002,Saree,Dresses
39759,Bottomwear,Shorts
34046,Topwear,Shirts
18882,Topwear,Shirts
19950,Topwear,Long Sleeve
13456,Topwear,Tops
16918,Bottomwear,Trousers
11301,Bottomwear,Trousers
33051,Topwear,Tops
25908,Dress,Dresses
14673,Topwear,Shirts
57974,Saree,Dresses
13836,Bottomwear,Shorts
19530,Topwear,Long Sleeve
8167,Topwear,Shirts
48392,Bottomwear,Trousers
31168,Dress,Dresses
19702,Topwear,Shirts
28879,Bottomwear,Trousers
50963,Bottomwear,Trousers
20228,Topwear,Long Sleeve
43910,Topwear,Shirts
8731,Topwear,Shirts
35990,Dress,Dresses
32389,Topwear,Tops
39761,Bottomwear,Trousers
36729,Topwear,Tops
44309,Bottomwear,Shorts
11339,Bottomwear,Trousers
38481,Topwear,Tops
25930,Bottomwear,Skirts
22329,Topwear,Long Sleeve
16920,Bottomwear,Trousers
9617,Topwear,Shirts
4934,Dress,Dresses
39795,Bottomwear,Trousers
59670,Saree,Dresses
10811,Topwear,Shirts
52896,Saree,Dresses
59442,Topwear,Shirts
24816,Topwear,Tops
3923,Bottomwear,Trousers
9425,Topwear,Shirts
57980,Topwear,Tops
56852,Bottomwear,Trousers
12910,Topwear,Shirts
6009,Topwear,Shirts
26319,Bottomwear,Trousers
8193,Topwear,Shirts
26917,Topwear,Tops
18624,Topwear,Long Sleeve
15907,Topwear,Shirts
44799,Topwear,Tops
18885,Topwear,Shirts
19957,Topwear,Long Sleeve
22316,Topwear,Long Sleeve
13451,Topwear,Shirts
11306,Bottomwear,Trousers
33056,Topwear,Shirts
21593,Bottomwear,Shorts
14674,Topwear,Shirts
33264,Bottomwear,Shorts
5011,Topwear,Tops
34041,Topwear,Shirts
10482,Topwear,Shirts
20217,Topwear,Long Sleeve
14022,Bottomwear,Shorts
46005,Saree,Dresses
27032,Bottomwear,Trousers
43577,Topwear,Tops
16547,Topwear,Shirts
20025,Topwear,Shirts
52405,Loungewear and Nightwear,Dresses
10476,Topwear,Shirts
26928,Dress,Dresses
26114,Topwear,Shirts
12321,Topwear,Shirts
22786,Bottomwear,Trousers
40134,Topwear,Shirts
38812,Topwear,Tops
15336,Bottomwear,Shorts
51610,Bottomwear,Trousers
42207,Topwear,Tops
52095,Topwear,Tops
33290,Topwear,Shirts
10012,Bottomwear,Trousers
15560,Bottomwear,Trousers
51422,Topwear,Shirts
30415,Bottomwear,Trousers
9628,Topwear,Shirts
34015,Dress,Dresses
16345,Topwear,Shirts
51482,Bottomwear,Trousers
36742,Bottomwear,Trousers
41610,Topwear,Shirts
24287,Topwear,Long Sleeve
45082,Loungewear and Nightwear,Dresses
14620,Topwear,Shirts
13405,Topwear,Shirts
27630,Bottomwear,Trousers
17899,Topwear,Long Sleeve
28678,Bottomwear,Trousers
52451,Loungewear and Nightwear,Dresses
57123,Topwear,Tops
25503,Dress,Dresses
59885,Topwear,Tops
16513,Bottomwear,Trousers
7144,Topwear,Tops
50908,Saree,Dresses
43523,Bottomwear,Trousers
26988,Bottomwear,Trousers
44706,Topwear,Tops
14076,Topwear,Shirts
15998,Topwear,Shirts
38846,Dress,Dresses
21157,Topwear,Shirts
40160,Bottomwear,Trousers
33492,Topwear,Shirts
3510,Bottomwear,Shorts
26372,Bottomwear,Trousers
13095,Topwear,Long Sleeve
26140,Bottomwear,Trousers
30819,Bottomwear,Trousers
37200,Bottomwear,Trousers
14082,Topwear,Long Sleeve
53745,Bottomwear,Shorts
15150,Topwear,Shirts
40352,Bottomwear,Trousers
2294,Topwear,Tops
51476,Bottomwear,Trousers
3948,Topwear,Tops
14049,Topwear,Shirts
27865,Topwear,Shirts
6895,Topwear,Tops
13862,Topwear,Shirts
40997,Bottomwear,Trousers
16148,Topwear,Tops
29795,Topwear,Shirts
5846,Topwear,Tops
19332,Topwear,Long Sleeve
31558,Bottomwear,Trousers
2099,Topwear,Shirts
9471,Topwear,Shirts
3977,Topwear,Tops
22389,Topwear,Shirts
11399,Topwear,Long Sleeve
59624,Saree,Dresses
9643,Topwear,Shirts
8791,Topwear,Shirts
22987,Bottomwear,Shorts
23069,Topwear,Long Sleeve
51449,Topwear,Tops
51811,Loungewear and Nightwear,Dresses
48100,Topwear,Tops
9227,Topwear,Shirts
13298,Bottomwear,Shorts
30826,Bottomwear,Trousers
27891,Topwear,Shirts
19590,Topwear,Tops
12178,Topwear,Shirts
6861,Topwear,Tops
30228,Topwear,Shirts
12944,Topwear,Shirts
21168,Topwear,Tops
15701,Topwear,Long Sleeve
9449,Topwear,Shirts
6633,Topwear,Shirts
23051,Dress,Dresses
51471,Bottomwear,Trousers
42402,Bottomwear,Trousers
34482,Topwear,Tops
14085,Topwear,Long Sleeve
53742,Bottomwear,Shorts
37207,Bottomwear,Trousers
10425,Topwear,Shirts
24610,Topwear,Shirts
38841,Dress,Dresses
41889,Bottomwear,Trousers
21150,Topwear,Shirts
37809,Topwear,Shirts
33495,Bottomwear,Shorts
59876,Dress,Dresses
30210,Topwear,Shirts
13092,Topwear,Long Sleeve
6859,Topwear,Tops
6065,Topwear,Shirts
43524,Bottomwear,Trousers
34476,Topwear,Tops
44701,Topwear,Tops
52456,Loungewear and Nightwear,Dresses
57124,Topwear,Tops
59882,Topwear,Tops
7143,Topwear,Shirts
12988,Topwear,Long Sleeve
16514,Bottomwear,Trousers
8937,Bottomwear,Trousers
52032,Topwear,Long Sleeve
36577,Topwear,Shirts
58508,Topwear,Long Sleeve
14627,Topwear,Tops
11355,Topwear,Tops
13402,Topwear,Shirts
49648,Dress,Dresses
27405,Bottomwear,Shorts
13630,Loungewear and Nightwear,Shorts
34012,Topwear,Tops
17290,Topwear,Long Sleeve
51485,Bottomwear,Trousers
11167,Topwear,Shirts
33237,Topwear,Shirts
19597,Topwear,Tops
6866,Bottomwear,Trousers
12943,Topwear,Shirts
7188,Bottomwear,Trousers
40158,Topwear,Tops
32578,Topwear,Tops
58395,Topwear,Shirts
48107,Topwear,Tops
27896,Topwear,Tops
30821,Bottomwear,Trousers
59623,Saree,Dresses
9644,Topwear,Shirts
8796,Topwear,Shirts
16389,Topwear,Shirts
9476,Topwear,Shirts
29766,Topwear,Shirts
3970,Topwear,Tops
24845,Topwear,Long Sleeve
39732,Topwear,Tops
8762,Bottomwear,Trousers
19335,Topwear,Long Sleeve
28472,Topwear,Tops
55826,Loungewear and Nightwear,Dresses
9482,Topwear,Shirts
27608,Bottomwear,Trousers
28640,Bottomwear,Shorts
7940,Bottomwear,Shorts
6892,Topwear,Tops
13865,Topwear,Shirts
40990,Topwear,Tops
1885,Bottomwear,Shorts
16719,Topwear,Long Sleeve
27862,Topwear,Shirts
9229,Topwear,Shirts
12344,Bottomwear,Trousers
30828,Bottomwear,Trousers
12176,Topwear,Shirts
7181,Topwear,Tops
21166,Topwear,Tops
32571,Topwear,Long Sleeve
42262,Bottomwear,Trousers
2097,Topwear,Shirts
11397,Topwear,Long Sleeve
11999,Topwear,Shirts
26515,Topwear,Shirts
16380,Bottomwear,Trousers
51447,Dress,Dresses
23067,Topwear,Long Sleeve
7511,Bottomwear,Trousers
16146,Topwear,Tops
22373,Topwear,Shirts
33201,Dress,Dresses
16374,Bottomwear,Trousers
14047,Topwear,Shirts
25700,Topwear,Tops
13262,Bottomwear,Trousers
43512,Dress,Dresses
31132,Topwear,Shirts
27265,Topwear,Tops
13050,Topwear,Shirts
12182,Topwear,Shirts
7175,Topwear,Shirts
16522,Bottomwear,Trousers
8901,Bottomwear,Trousers
52460,Loungewear and Nightwear,Dresses
40999,Bottomwear,Trousers
32585,Bottomwear,Trousers
25532,Topwear,Shirts
11707,Topwear,Shirts
57112,Topwear,Tops
9672,Bottomwear,Shorts
59615,Saree,Dresses
54338,Topwear,Tops
21159,Topwear,Tops
38848,Topwear,Tops
37800,Topwear,Shirts
30817,Bottomwear,Trousers
15962,Topwear,Long Sleeve
18487,Bottomwear,Trousers
13853,Topwear,Shirts
50906,Saree,Dresses
27854,Topwear,Tops
26986,Bottomwear,Shorts
44708,Topwear,Shirts
15996,Topwear,Shirts
24289,Topwear,Long Sleeve
58501,Dress,Dresses
49641,Topwear,Tops
17897,Topwear,Long Sleeve
27262,Topwear,Tops
12185,Topwear,Shirts
7172,Topwear,Shirts
11700,Topwear,Shirts
32582,Dress,Dresses
57115,Topwear,Tops
14040,Topwear,Shirts
11532,Topwear,Tops
40390,Topwear,Tops
43515,Dress,Dresses
55828,Loungewear and Nightwear,Dresses
16373,Bottomwear,Trousers
22374,Topwear,Shirts
16141,Topwear,Tops
11364,Topwear,Tops
35939,Bottomwear,Trousers
8798,Topwear,Shirts
16387,Topwear,Shirts
51440,Topwear,Tops
42265,Bottomwear,Trousers
9478,Topwear,Shirts
22380,Topwear,Shirts
6868,Dress,Dresses
12171,Topwear,Shirts
19599,Topwear,Tops
6054,Topwear,Shirts
7186,Bottomwear,Trousers
21161,Topwear,Tops
14286,Bottomwear,Trousers
32576,Dress,Dresses
40156,Topwear,Tops
40364,Bottomwear,Trousers
48109,Topwear,Tops
27898,Topwear,Tops
58506,Dress,Dresses
49646,Dress,Dresses
33239,Topwear,Shirts
11169,Topwear,Long Sleeve
50901,Saree,Dresses
27853,Topwear,Tops
52458,Loungewear and Nightwear,Dresses
31338,Bottomwear,Trousers
19552,Topwear,Long Sleeve
13854,Topwear,Shirts
18646,Topwear,Shirts
26149,Bottomwear,Trousers
46890,Bottomwear,Trousers
30810,Bottomwear,Trousers
26975,Topwear,Tops
37209,Bottomwear,Trousers
15965,Topwear,Long Sleeve
6857,Bottomwear,Skirts
9447,Topwear,Shirts
59612,Saree,Dresses
4956,Topwear,Shirts
59443,Topwear,Shirts
24817,Topwear,Shirts
52897,Saree,Dresses
9424,Topwear,Shirts
3922,Bottomwear,Trousers
9616,Topwear,Shirts
19393,Topwear,Long Sleeve
10810,Topwear,Shirts
39794,Bottomwear,Trousers
4935,Topwear,Tops
51844,Loungewear and Nightwear,Dresses
26916,Topwear,Tops
57981,Topwear,Shirts
8192,Topwear,Shirts
48367,Topwear,Shirts
6008,Topwear,Shirts
19703,Topwear,Shirts
28878,Bottomwear,Trousers
50962,Bottomwear,Trousers
20229,Topwear,Long Sleeve
57975,Saree,Dresses
57149,Topwear,Tops
8166,Topwear,Shirts
48393,Bottomwear,Trousers
25931,Bottomwear,Skirts
11338,Topwear,Tops
33068,Bottomwear,Shorts
44906,Bottomwear,Shorts
16921,Bottomwear,Trousers
50708,Topwear,Tops
22328,Topwear,Long Sleeve
8730,Topwear,Shirts
36728,Topwear,Tops
39760,Bottomwear,Trousers
32388,Topwear,Long Sleeve
22787,Bottomwear,Trousers
59824,Topwear,Shirts
10477,Topwear,Shirts
26115,Topwear,Shirts
12320,Topwear,Shirts
43582,Topwear,Shirts
15561,Bottomwear,Trousers
51423,Topwear,Shirts
42206,Topwear,Tops
18870,Bottomwear,Trousers
51611,Bottomwear,Trousers
52094,Topwear,Tops
13662,Topwear,Shirts
34040,Topwear,Shirts
13450,Topwear,Shirts
18884,Topwear,Shirts
22317,Topwear,Long Sleeve
19956,Topwear,Long Sleeve
21592,Bottomwear,Shorts
14675,Topwear,Shirts
11307,Bottomwear,Trousers
33057,Topwear,Shirts
8159,Topwear,Shirts
16546,Topwear,Shirts
20024,Topwear,Shirts
52404,Loungewear and Nightwear,Dresses
57176,Topwear,Tops
20216,Topwear,Long Sleeve
14023,Bottomwear,Shorts
43576,Topwear,Tops
46004,Saree,Dresses
8737,Topwear,Shirts
43916,Bottomwear,Shorts
5814,Topwear,Tops
58562,Bottomwear,Trousers
43318,Bottomwear,Trousers
57972,Saree,Dresses
39131,Bottomwear,Trousers
19536,Topwear,Long Sleeve
8161,Topwear,Shirts
48394,Bottomwear,Trousers
13830,Topwear,Long Sleeve
22579,Topwear,Long Sleeve
57986,Dress,Dresses
40931,Bottomwear,Trousers
56854,Topwear,Shirts
8195,Topwear,Shirts
48360,Topwear,Shirts
12318,Topwear,Shirts
29165,Topwear,Tops
26911,Topwear,Tops
9611,Topwear,Shirts
19394,Topwear,Long Sleeve
10817,Topwear,Shirts
4932,Dress,Dresses
39793,Bottomwear,Trousers
59444,Topwear,Shirts
52890,Saree,Dresses
9423,Topwear,Shirts
14024,Bottomwear,Shorts
20211,Topwear,Long Sleeve
10484,Topwear,Shirts
46003,Saree,Dresses
27206,Bottomwear,Shorts
16541,Topwear,Shirts
20023,Topwear,Shirts
52403,Loungewear and Nightwear,Dresses
57171,Topwear,Tops
13457,Topwear,Shirts
16919,Bottomwear,Trousers
18883,Topwear,Shirts
25909,Bottomwear,Trousers
14672,Topwear,Shirts
5017,Bottomwear,Shorts
39758,Bottomwear,Shorts
19199,Topwear,Shirts
18877,Topwear,Shirts
51616,Bottomwear,Trousers
52093,Topwear,Tops
59649,Saree,Dresses
33296,Topwear,Shirts
48509,Topwear,Tops
51424,Topwear,Shirts
12327,Topwear,Shirts
26112,Topwear,Shirts
43585,Topwear,Tops
26320,Bottomwear,Trousers
3542,Bottomwear,Shorts
9078,Bottomwear,Trousers
38814,Topwear,Shirts
15330,Bottomwear,Shorts
40132,Topwear,Shirts
8157,Topwear,Shirts
16548,Topwear,Shirts
20218,Topwear,Long Sleeve
50953,Bottomwear,Trousers
43578,Topwear,Tops
19732,Topwear,Shirts
43920,Dress,Dresses
16910,Topwear,Long Sleeve
19958,Topwear,Long Sleeve
22319,Topwear,Tops
25900,Bottomwear,Trousers
33059,Topwear,Shirts
11309,Bottomwear,Trousers
10821,Topwear,Shirts
59640,Saree,Dresses
4904,Topwear,Tops
9627,Topwear,Shirts
48500,Bottomwear,Trousers
42208,Topwear,Tops
9415,Topwear,Shirts
29705,Topwear,Shirts
9071,Topwear,Shirts
15339,Bottomwear,Shorts
10479,Topwear,Shirts
9243,Topwear,Shirts
26927,Dress,Dresses
14644,Topwear,Shirts
33066,Topwear,Shirts
11336,Bottomwear,Trousers
26786,Topwear,Shirts
43311,Topwear,Long Sleeve
13461,Topwear,Shirts
7544,Bottomwear,Shorts
19967,Topwear,Long Sleeve
54194,Bottomwear,Trousers
5021,Topwear,Shirts
11104,Topwear,Shirts
27002,Bottomwear,Trousers
13237,Bottomwear,Shorts
31167,Dress,Dresses
22570,Topwear,Shirts
7312,Topwear,Tops
20227,Topwear,Long Sleeve
52435,Loungewear and Nightwear,Dresses
57147,Topwear,Tops
27230,Bottomwear,Shorts
8954,Bottomwear,Trousers
2694,Topwear,Shirts
12311,Topwear,Shirts
26124,Topwear,Shirts
22584,Bottomwear,Shorts
26918,Topwear,Tops
15134,Bottomwear,Trousers
15908,Topwear,Shirts
21133,Topwear,Tops
38822,Topwear,Tops
40938,Topwear,Tops
10674,Topwear,Tops
48369,Topwear,Shirts
26316,Bottomwear,Trousers
6006,Topwear,Shirts
52899,Saree,Dresses
42237,Topwear,Tops
30617,Bottomwear,Trousers
23200,Topwear,Shirts
9618,Topwear,Shirts
51412,Topwear,Shirts
7782,Bottomwear,Trousers
23032,Topwear,Shirts
9244,Topwear,Shirts
12329,Topwear,Shirts
16789,Topwear,Shirts
29154,Topwear,Tops
9076,Bottomwear,Trousers
19197,Topwear,Shirts
51618,Bottomwear,Trousers
29702,Topwear,Shirts
18879,Topwear,Shirts
14688,Bottomwear,Trousers
58795,Topwear,Shirts
59647,Saree,Dresses
33298,Topwear,Shirts
4903,Topwear,Tops
48507,Topwear,Tops
9620,Topwear,Shirts
16917,Bottomwear,Trousers
13459,Topwear,Shirts
25907,Dress,Dresses
44930,Bottomwear,Trousers
5019,Bottomwear,Skirts
39756,Bottomwear,Shorts
34049,Topwear,Shirts
54990,Dress,Dresses
50954,Bottomwear,Trousers
19735,Topwear,Shirts
46831,Topwear,Shirts
27208,Bottomwear,Shorts
9082,Bottomwear,Trousers
8150,Topwear,Shirts
42002,Bottomwear,Shorts
51415,Topwear,Shirts
17200,Topwear,Long Sleeve
23035,Topwear,Shirts
10819,Topwear,Shirts
15557,Topwear,Long Sleeve
42230,Topwear,Tops
30610,Bottomwear,Shorts
23207,Topwear,Shirts
21134,Topwear,Long Sleeve
38825,Topwear,Tops
57988,Dress,Dresses
10673,Topwear,Tops
26311,Bottomwear,Shorts
6001,Topwear,Shirts
9875,Topwear,Shirts
2693,Topwear,Shirts
26123,Topwear,Shirts
12316,Topwear,Shirts
23451,Bottomwear,Trousers
10441,Topwear,Shirts
52432,Loungewear and Nightwear,Dresses
20012,Topwear,Tops
11755,Topwear,Tops
57140,Bottomwear,Trousers
31352,Bottomwear,Trousers
9881,Topwear,Shirts
13230,Bottomwear,Shorts
27005,Bottomwear,Trousers
31160,Topwear,Tops
7315,Topwear,Tops
22577,Topwear,Shirts
20220,Topwear,Long Sleeve
8739,Topwear,Shirts
16326,Topwear,Shirts
43918,Bottomwear,Trousers
32381,Topwear,Tops
39769,Topwear,Shirts
11103,Topwear,Shirts
14643,Topwear,Shirts
33061,Topwear,Shirts
11331,Bottomwear,Trousers
16928,Topwear,Long Sleeve
2031,Topwear,Long Sleeve
43316,Topwear,Tops
19960,Topwear,Long Sleeve
50701,Topwear,Tops
29769,Topwear,Shirts
22381,Topwear,Shirts
42264,Bottomwear,Trousers
9479,Topwear,Shirts
8799,Topwear,Shirts
10415,Topwear,Tops
27899,Topwear,Tops
13290,Dress,Dresses
48108,Topwear,Tops
7187,Bottomwear,Trousers
6869,Topwear,Tops
19598,Topwear,Tops
12170,Topwear,Shirts
42600,Topwear,Tops
32577,Dress,Dresses
14287,Topwear,Shirts
25706,Topwear,Tops
14041,Topwear,Shirts
13264,Bottomwear,Skirts
28825,Bottomwear,Trousers
43514,Dress,Dresses
7173,Topwear,Shirts
16524,Topwear,Shirts
27263,Topwear,Tops
12184,Topwear,Shirts
32583,Topwear,Tops
11701,Topwear,Shirts
25534,Topwear,Shirts
57114,Topwear,Tops
22375,Topwear,Shirts
16140,Topwear,Tops
42290,Bottomwear,Skirts
27607,Bottomwear,Trousers
11365,Topwear,Tops
55829,Loungewear and Nightwear,Dresses
30811,Bottomwear,Trousers
26974,Dress,Dresses
26148,Bottomwear,Trousers
15964,Topwear,Long Sleeve
37208,Bottomwear,Skirts
9674,Bottomwear,Shorts
59613,Saree,Dresses
24875,Topwear,Tops
2268,Topwear,Long Sleeve
33238,Topwear,Shirts
11168,Topwear,Shirts
14628,Topwear,Long Sleeve
49647,Dress,Dresses
38086,Topwear,Shirts
52459,Loungewear and Nightwear,Dresses
13855,Bottomwear,Trousers
31339,Bottomwear,Trousers
